http://www.nrc.gov/reading-rm/doc-collections/nuregs/staff/sr0933/reference/0222.html,"NUREG0479, ""Report on BWR Control Rod Drive Mechanical Failures,"" U.S. Nuclear Regulatory Commission, January 1979."
http://www.nrc.gov/reading-rm/doc-collections/nuregs/staff/sr0933/reference/0223.html,"NUREG0462, ""Technical Report on Operating Experience with BWR Pressure Relief Valves,"" U.S. Nuclear Regulatory Commission, July 1978."
http://www.nrc.gov/reading-rm/doc-collections/nuregs/staff/sr0933/reference/0224.html,"NUREG0654, ""Criteria for Preparation and Evaluation of Radiological Emergency Response Plans and Preparedness in Support of Nuclear Power Plants,"" U.S. Nuclear Regulatory Commission, February 1980, (Rev. 1) November 1980."
http://www.nrc.gov/reading-rm/doc-collections/nuregs/staff/sr0933/reference/0225.html,"Regulatory Guide 1.33, ""Quality Assurance Program Requirements (Operation),"" U.S. Nuclear Regulatory Commission, November 1972, (Rev. 1) February1977, (Rev. 2) February 1978. [7907100144]"
http://www.nrc.gov/reading-rm/doc-collections/nuregs/staff/sr0933/reference/0226.html,"Regulatory Guide 1.8, ""Qualification and Training of Personnel for Nuclear Power Plants,"" U.S. Nuclear Regulatory Commission, March 1971, (Rev. 1)September 1975 [8801130111], (Rev. 1R) May 1977[7907100073], (Rev. 2) April 1987. [8907180147]"
http://www.nrc.gov/reading-rm/doc-collections/nuregs/staff/sr0933/reference/0227.html,"NUREG/CR0130, ""Technology, Safety, and Costs of Decommissioning a Reference Pressurized Water Reactor Power Station,"" U.S. Nuclear Regulatory Commission, June 1978."
http://www.nrc.gov/reading-rm/doc-collections/nuregs/staff/sr0933/reference/0228.html,"SECY-81-450, ""Development of a Selective Absorption System Emergency Unit,"" U.S. Nuclear Regulatory Commission, July 27, 1981. [8108140094]"
http://www.nrc.gov/reading-rm/doc-collections/nuregs/staff/sr0933/reference/0229.html,"Memorandum for T. Speis from R. Houston, ""Containment Venting and PurgingCompletion of TMI Action Plan Item II.E.4.4(4),"" March 3, 1982. [8401170023, 8203240149]"
http://www.nrc.gov/reading-rm/doc-collections/nuregs/staff/sr0933/reference/0230.html,"Memorandum for R. Mattson from T. Speis, ""Containment Purge and VentingCompletion of TMI Action Plan Item II.E.4.4(5),"" April 9, 1982. [8204260021]"
http://www.nrc.gov/reading-rm/doc-collections/nuregs/staff/sr0933/reference/0231.html,"Memorandum for W. Dircks from R. Mattson, ""Status Report on Containment Purge Evaluations,"" May 13, 1982. [8401170021]"
http://www.nrc.gov/reading-rm/doc-collections/nuregs/staff/sr0933/reference/0232.html,"SECY-81-168B, ""Response to Commission Request for Information on Financial Considerations in Licensing Proceedings,"" U.S. Nuclear Regulatory Commission, July 13, 1981. [8107310227]"
http://www.nrc.gov/reading-rm/doc-collections/nuregs/staff/sr0933/reference/0233.html,"Regulatory Guide 1.26, ""Quality Group Classifications and Standards for Water-, Steam-, and Radioactive- Waste-Containing Components of Nuclear Power Plants,"" U.S. Nuclear Regulatory Commission, March 1972, (Rev. 1) September 1974, (Rev. 2) June 1975,(Rev. 3) February 1976."
http://www.nrc.gov/reading-rm/doc-collections/nuregs/staff/sr0933/reference/0234.html,"Federal RegisterNotice 47 FR 9987, ""10 CFR Part 2, General Statement of Policy and Procedure for Enforcement Actions,"" March 9, 1982."
http://www.nrc.gov/reading-rm/doc-collections/nuregs/staff/sr0933/reference/0235.html,"Memorandum for H. Denton from R. DeYoung, ""TMI Action Plan Items Still Pending,"" June 10, 1982. [8401170101]"
http://www.nrc.gov/reading-rm/doc-collections/nuregs/staff/sr0933/reference/0236.html,"Memorandum for W. Dircks from R. DeYoung, ""TMI Action PlanCompleted Items,"" June 30, 1982.[8208110023]"
http://www.nrc.gov/reading-rm/doc-collections/nuregs/staff/sr0933/reference/0237.html,"SECY-80-366, ""NRC Legislative Program for 97thCongress,"" U.S. Nuclear Regulatory Commission, August 6, 1980. [8101050634]"
http://www.nrc.gov/reading-rm/doc-collections/nuregs/staff/sr0933/reference/0238.html,"Memorandum for Chairman Hendrie et al. from W. Dircks, ""Memorandum of Agreement with INPO and NSAC on a Cooperative Relationship for the Collection and Feedback of Operational Data,"" June 16, 1981. [8106260511, 8106260514]"
http://www.nrc.gov/reading-rm/doc-collections/nuregs/staff/sr0933/reference/0239.html,"Memorandum for W. Dircks from V. Stello, ""TMI Action PlanStatus Report,"" December 19, 1980.[8205260193]"
http://www.nrc.gov/reading-rm/doc-collections/nuregs/staff/sr0933/reference/0240.html,"SECY-81-153, ""Nuclear Data Link,"" U.S. Nuclear Regulatory Commission, March 11, 1981.[8103240155]"
http://www.nrc.gov/reading-rm/doc-collections/nuregs/staff/sr0933/reference/0241.html,"NUREG/CR1440, ""Light Water Reactor Status Monitoring During Accident Conditions,"" U.S. Nuclear Regulatory Commission, May 1980."
http://www.nrc.gov/reading-rm/doc-collections/nuregs/staff/sr0933/reference/0242.html,"NUREG/CR2100, ""Boiling Water Reactor Status Monitoring During Accident Conditions,"" U.S. Nuclear Regulatory Commission, May 1981."
http://www.nrc.gov/reading-rm/doc-collections/nuregs/staff/sr0933/reference/0243.html,"NUREG/CR2278, ""Light Water Reactor Engineered Safety Features Status Monitoring,"" U.S. Nuclear Regulatory Commission, October 1981."
http://www.nrc.gov/reading-rm/doc-collections/nuregs/staff/sr0933/reference/0244.html,"NUREG/CR2147, ""Nuclear Control Room Annunciators,"" U.S. Nuclear Regulatory Commission, October 1981."
http://www.nrc.gov/reading-rm/doc-collections/nuregs/staff/sr0933/reference/0245.html,"Memorandum for H. Denton et al. from R. Minogue, ""Research Information Letter RIL-124, `Control Room Alarms and Annunciators,'"" October 20, 1981. [8111130045]"
http://www.nrc.gov/reading-rm/doc-collections/nuregs/staff/sr0933/reference/0246.html,"RIL98, ""Light Water Reactor Status Monitoring During Accident Conditions,"" U.S. Nuclear Regulatory Commission, August 18, 1980. [8104230867]"
http://www.nrc.gov/reading-rm/doc-collections/nuregs/staff/sr0933/reference/0247.html,"NUREG/CR5669, ""Evaluation of Exposure Limits to Toxic Gases for Nuclear Reactor Control Room Operators,"" U.S. Nuclear Regulatory Commission, July 1991."
http://www.nrc.gov/reading-rm/doc-collections/nuregs/staff/sr0933/reference/0248.html,"Memorandum for W. Dircks from R. DeYoung, ""TMI Action PlanCompleted Items,"" December 28, 1981.[8205260197]"
http://www.nrc.gov/reading-rm/doc-collections/nuregs/staff/sr0933/reference/0249.html,"NUREG/CR6210, ""Computer Codes for Evaluation of Control Room Habitability (HABIT),"" U.S. Nuclear Regulatory Commission, June 1996."
http://www.nrc.gov/reading-rm/doc-collections/nuregs/staff/sr0933/reference/0250.html,"SECY-81-440, ""Nuclear Power Plant Staff Working Hours,"" U.S. Nuclear Regulatory Commission, July 22, 1981. [8107290183]"
http://www.nrc.gov/reading-rm/doc-collections/nuregs/staff/sr0933/reference/0251.html,"SECY-79-330E, ""Qualifications of Reactor Operators,""U.S. Nuclear Regulatory Commission, July 30, 1979. [7910020256, 7910020279]"
http://www.nrc.gov/reading-rm/doc-collections/nuregs/staff/sr0933/reference/0252.html,"NRR-80-117, ""Study of Requirements for Operator Licensing,"" U.S. Nuclear Regulatory Commission, February 4, 1982. [8203180234]"
http://www.nrc.gov/reading-rm/doc-collections/nuregs/staff/sr0933/reference/0253.html,"ANSI/ANS 3.1, ""Selection, Qualification, and Training of Personnel for Nuclear Power Plants,"" American National Standards Institute, 1981."
http://www.nrc.gov/reading-rm/doc-collections/nuregs/staff/sr0933/reference/0254.html,"Letter to N. Palladino (U.S. Nuclear Regulatory Commission) from M. Udall (Chairman, Committee on Interior and Insular Affairs, U.S. House of Representatives), June 4, 1982. [8207120246]"
http://www.nrc.gov/reading-rm/doc-collections/nuregs/staff/sr0933/reference/0255.html,"Letter to M. Udall (Chairman, Committee on Interior and Insular Affairs, U.S. House of Representatives) from N. Palladino (U.S. Nuclear Regulatory Commission), June 30, 1982. [8206130067]"
http://www.nrc.gov/reading-rm/doc-collections/nuregs/staff/sr0933/reference/0256.html,"Memorandum for W. Dircks from R. DeYoung, ""TMI Action PlanCompleted Items,"" June 2, 1982.[8401170114]"
http://www.nrc.gov/reading-rm/doc-collections/nuregs/staff/sr0933/reference/0257.html,"NUREG-0728, ""Report to CongressNRC Incident Response Plan,"" U.S. Nuclear Regulatory Commission, September 1980."
http://www.nrc.gov/reading-rm/doc-collections/nuregs/staff/sr0933/reference/0258.html,"NUREG0845, ""Agency Procedure for the NRC Incident Response Plan,"" U.S. Nuclear Regulatory Commission, March 1982."
http://www.nrc.gov/reading-rm/doc-collections/nuregs/staff/sr0933/reference/0259.html,"Memorandum for J. Sniezek from J. Taylor, ""TMI Action Plan Item II.J.1.2, Modification of Vendor Inspection Program,"" October 13, 1982. [8301050485]"
http://www.nrc.gov/reading-rm/doc-collections/nuregs/staff/sr0933/reference/0260.html,"SECY-81-494, ""Integrated Operational Experience Reporting System,"" U.S. Nuclear Regulatory Commission, August 18, 1981. [8109110483]"
http://www.nrc.gov/reading-rm/doc-collections/nuregs/staff/sr0933/reference/0261.html,"Federal RegisterNotice 46 FR 53594, ""NRC Regulatory Agenda,"" October 29, 1981."
http://www.nrc.gov/reading-rm/doc-collections/nuregs/staff/sr0933/reference/0262.html,"BNL/NUREG28955, ""PWR Training Simulator and Evaluation of the Thermal-Hydraulic Models for Its Main Steam Supply System,"" Brookhaven National Laboratory, 1981."
http://www.nrc.gov/reading-rm/doc-collections/nuregs/staff/sr0933/reference/0263.html,"BNL/NUREG29815, ""BWR Training Simulator and Evaluation of the Thermal-Hydraulic Models for Its Main Steam Supply System,"" Brookhaven National Laboratory, 1981."
http://www.nrc.gov/reading-rm/doc-collections/nuregs/staff/sr0933/reference/0264.html,"BNL/NUREG30602, ""A PWR Training Simulator Comparison with RETRAN for a Reactor Trip from Full Power,"" Brookhaven National Laboratory, 1981."
http://www.nrc.gov/reading-rm/doc-collections/nuregs/staff/sr0933/reference/0265.html,"Memorandum for the Commissioners from W. Dircks, ""Enforcement Policy,"" March 18, 1980. [8005160508]"
http://www.nrc.gov/reading-rm/doc-collections/nuregs/staff/sr0933/reference/0266.html,"SECY-80-139A, ""NRC Enforcement Program,"" U.S. Nuclear Regulatory Commission, August 27, 1980.[8009180277]"
http://www.nrc.gov/reading-rm/doc-collections/nuregs/staff/sr0933/reference/0267.html,"Memorandum for R. Purple from R. Minogue, ""TMI Action Plan,"" October 24, 1980. [8011120511]"
http://www.nrc.gov/reading-rm/doc-collections/nuregs/staff/sr0933/reference/0268.html,"Memorandum for W. Dircks from V. Stello, ""Assignment of Resident Inspectors to Nuclear Steam System Suppliers and Architect-Engineers,"" September 14, 1981. [8111030559]"
http://www.nrc.gov/reading-rm/doc-collections/nuregs/staff/sr0933/reference/0269.html,"IE Circular 80-15, ""Loss of Reactor Coolant Pump Cooling and Natural Circulation Cooldown,"" U.S. Nuclear Regulatory Commission, June 20, 1980.[8005050073]"
http://www.nrc.gov/reading-rm/doc-collections/nuregs/staff/sr0933/reference/0270.html,"Memorandum for C. Michelson from H. Denton, ""Report on St. Lucie Natural Circulation Cooldown,"" April 6, 1981. [8104150248]"
http://www.nrc.gov/reading-rm/doc-collections/nuregs/staff/sr0933/reference/0271.html,"Memorandum for J. Taylor from E. Beckjord, ""Closeout of TMI Action Plan Task I.D.5(5), Research on Disturbance Analysis Systems,"" April 17, 1995.[9705190216]"
http://www.nrc.gov/reading-rm/doc-collections/nuregs/staff/sr0933/reference/0272.html,"Memorandum for J. Gagliardo from D. Eisenhut, ""Potential Failure of Turbine Driven Auxiliary Feedwater Pump Steam Supply LineFort Calhoun,"" October 8, 1982. [8210290122]"
http://www.nrc.gov/reading-rm/doc-collections/nuregs/staff/sr0933/reference/0273.html,"Memorandum for H. Denton from C. Michelson, ""Technical Review Report, Postulated Loss of Auxiliary Feedwater System Resulting from Turbine Driven Auxiliary Feedwater Pump Steam Supply Line Rupture,"" February 16, 1983. [8303040296]"
http://www.nrc.gov/reading-rm/doc-collections/nuregs/staff/sr0933/reference/0274.html,"Letter to G. Knighton (U.S. Nuclear Regulatory Commission) from K. Baskin (Southern California Edison Company), ""Docket Nos. 50-361 and 50-362, San Onofre Nuclear Generating Station Units 2 and 3,"" October 29, 1982. [8211020483]"
http://www.nrc.gov/reading-rm/doc-collections/nuregs/staff/sr0933/reference/0275.html,"NUREG/CR1614, ""Approaches to Acceptable Risk: A Critical Guide,"" U.S. Nuclear Regulatory Commission, September 1980."
http://www.nrc.gov/reading-rm/doc-collections/nuregs/staff/sr0933/reference/0276.html,"NUREG/CR1539, ""A Methodology and a Preliminary Data Base for Examining the Health Risks of Electricity Generation from Uranium and Coal Fuels,""U.S. Nuclear Regulatory Commission, August 1980."
http://www.nrc.gov/reading-rm/doc-collections/nuregs/staff/sr0933/reference/0277.html,"NUREG/CR1930, ""Index of Risk Exposure and Risk Acceptance Criteria,"" U.S. Nuclear Regulatory Commission, February 1981."
http://www.nrc.gov/reading-rm/doc-collections/nuregs/staff/sr0933/reference/0278.html,"NUREG/CR1916, ""A Risk Comparison,"" U.S. Nuclear Regulatory Commission, February 1981."
http://www.nrc.gov/reading-rm/doc-collections/nuregs/staff/sr0933/reference/0279.html,"NUREG/CR2040, ""A Study of the Implications of Applying Quantitative Risk Criteria in the Licensing of Nuclear Power Plants in the U.S.,"" U.S. Nuclear Regulatory Commission, March 1981."
http://www.nrc.gov/reading-rm/doc-collections/nuregs/staff/sr0933/reference/0280.html,"SECY-80-331, ""NRC Training Program,"" U.S. Nuclear Regulatory Commission, July 14, 1980. [8009100166]"
http://www.nrc.gov/reading-rm/doc-collections/nuregs/staff/sr0933/reference/0281.html,"Memorandum for H. Denton et al. from C. Michelson, ""Case Study ReportFailure of Class 1E Safety- Related Switchgear Circuit Breakers to Close on Demand,"" August 4, 1982. [8208240007]"
http://www.nrc.gov/reading-rm/doc-collections/nuregs/staff/sr0933/reference/0282.html,"Memorandum for C. Michelson from H. Denton, ""AEOD Preliminary Report on Failures of Class 1E Safety-Related Switchgear Circuit Breakers to Close on Demand,"" September 23, 1982. [8210290150]"
http://www.nrc.gov/reading-rm/doc-collections/nuregs/staff/sr0933/reference/0283.html,"Federal RegisterNotice 47 FR 36099, ""Executive Order 12379 of August 17, 1982, Termination of Boards, Committees, and Commissions,"" August 19, 1982."
http://www.nrc.gov/reading-rm/doc-collections/nuregs/staff/sr0933/reference/0284.html,"Letter to N. Palladino (U.S. Nuclear Regulatory Commission) from G. Keyworth (Office of State and Tribal Programs), July 21, 1982. [9705190213]"
http://www.nrc.gov/reading-rm/doc-collections/nuregs/staff/sr0933/reference/0285.html,"Letter to G. Keyworth (Office of State and Tribal Programs) from N. Palladino (U.S. Nuclear Regulatory Commission), July 23, 1982. [9705190203]"
http://www.nrc.gov/reading-rm/doc-collections/nuregs/staff/sr0933/reference/0286.html,"Letter to T. Pestorius (Office of State and Tribal Programs) from R. Minogue (U.S. Nuclear Regulatory Commission), August 27, 1982. [9104170201]"
http://www.nrc.gov/reading-rm/doc-collections/nuregs/staff/sr0933/reference/0287.html,"SECY-81-600A, ""Revised General Statement of Policy and Procedure for Enforcement Actions,"" U.S. Nuclear Regulatory Commission, December 14, 1981.[8201190600]"
http://www.nrc.gov/reading-rm/doc-collections/nuregs/staff/sr0933/reference/0288.html,"NEDO10174, ""Consequences of a Postulated Flow Blockage Incident in a Boiling Water Reactor,"" General Electric Company, October 1977, (Rev. 1) May 1980."
http://www.nrc.gov/reading-rm/doc-collections/nuregs/staff/sr0933/reference/0289.html,"NUREG/CR2075, ""Standards for Psychological Assessment of Nuclear Facility Personnel,"" U.S. Nuclear Regulatory Commission, July 1981."
http://www.nrc.gov/reading-rm/doc-collections/nuregs/staff/sr0933/reference/0290.html,"NUREG/CR2076, ""Behavioral Reliability Program for the Nuclear Industry,"" U.S. Nuclear Regulatory Commission, July 1981."
http://www.nrc.gov/reading-rm/doc-collections/nuregs/staff/sr0933/reference/0291.html,"Memorandum for E. Jordan et al. from R. Bernero, ""Proposed Rule Review Request10 CFR Part 21, `Reporting of Defects and Noncompliance,'"" September 28, 1982. [8210150634]"
http://www.nrc.gov/reading-rm/doc-collections/nuregs/staff/sr0933/reference/0292.html,"Memorandum for R. Minogue from R. DeYoung, ""Proposed Rule Amending 10 CFR Parts 50.55(e) and 21: RES Task Numbers RA 1281 and RA 8081,"" July 13, 1982."
http://www.nrc.gov/reading-rm/doc-collections/nuregs/staff/sr0933/reference/0293.html,"Federal RegisterNotice 47 FR 18508, ""NRC Regulatory Agenda,"" April 29, 1982."
http://www.nrc.gov/reading-rm/doc-collections/nuregs/staff/sr0933/reference/0294.html,"Federal RegisterNotice 47 FR 48960, ""NRC Regulatory Agenda,"" October 28, 1982."
http://www.nrc.gov/reading-rm/doc-collections/nuregs/staff/sr0933/reference/0295.html,"BNL-NUREG-31940, ""Postulated SRV Line Break in the Wetwell Airspace of Mark I and Mark II ContainmentsA Risk Assessment,"" Brookhaven National Laboratory, October 1982. [8212070471]"
http://www.nrc.gov/reading-rm/doc-collections/nuregs/staff/sr0933/reference/0296.html,"Letter to T. Kress from J. Taylor, ""Resolution of Generic Safety Issue 83, 'Control Room Habitability,'"" September 13, 1995. [9605130222, 9605150092]"
http://www.nrc.gov/reading-rm/doc-collections/nuregs/staff/sr0933/reference/0297.html,"Memorandum for W. Dircks from R. DeYoung, ""TMI Action PlanCompleted Item,"" October 29, 1982.[8401170104]"
http://www.nrc.gov/reading-rm/doc-collections/nuregs/staff/sr0933/reference/0298.html,"Memorandum for W. Dircks from V. Stello, ""TMI Action PlanStatus Report,"" April 17, 1981. [8205260194]"
http://www.nrc.gov/reading-rm/doc-collections/nuregs/staff/sr0933/reference/0299.html,"NUREG/CR1482, ""Nuclear Power Plant Simulators: Their Use in Operator Training and Requalification,""U.S. Nuclear Regulatory Commission, August 1980."
http://www.nrc.gov/reading-rm/doc-collections/nuregs/staff/sr0933/reference/0300.html,"NUREG/CR2353, ""Specification and Verification of Nuclear Power Plant Training SimulatorResponse Characteristics,"" U.S. Nuclear Regulatory Commission, (Vol. 1) January 1982, (Vol. 2) May 1982."
http://www.nrc.gov/reading-rm/doc-collections/nuregs/staff/sr0933/reference/0301.html,"Memorandum for R. Emrit from P. Goldman, ""Draft Report on the Prioritization of Non-NRR TMI Action Plan Items,"" December 29, 1982. [8312290171]"
http://www.nrc.gov/reading-rm/doc-collections/nuregs/staff/sr0933/reference/0302.html,"Memorandum for H. Denton from C. Michelson, ""Operational Restrictions for Class IE 120 VAC Vital Instrument Buses,"" July 15, 1980. [8210120114]"
http://www.nrc.gov/reading-rm/doc-collections/nuregs/staff/sr0933/reference/0303.html,"Memorandum for C. Michelson from H. Denton, ""LCO for Class IE Vital Instrument Buses in Operating Reactors,"" September 29, 1980. [8010220035]"
http://www.nrc.gov/reading-rm/doc-collections/nuregs/staff/sr0933/reference/0304.html,"UCID19469, ""120 VAC Vital Instrument Buses and Inverter Technical Specifications,"" Lawrence Livermore National Laboratory, October 28, 1982.[8405180177]"
http://www.nrc.gov/reading-rm/doc-collections/nuregs/staff/sr0933/reference/0305.html,"Memorandum for Distribution from J. Davis, ""NMSS Procedure for Review of Routine Inspection Operational Data and Licensee Event Reports,"" March 9, 1982. [8312290164]"
http://www.nrc.gov/reading-rm/doc-collections/nuregs/staff/sr0933/reference/0306.html,"IEEE Catalog No. TH0073-7, ""Record of the Working Conference on Advanced Electrotechnology Applications to Nuclear Power Plants, January 15 17, 1980, Washington, D.C.,"" The Institute of Electrical and Electronics Engineers, Inc."
http://www.nrc.gov/reading-rm/doc-collections/nuregs/staff/sr0933/reference/0307.html,"EPRI NP2230, ""ATWS: A Reappraisal, Part 3,"" Electric Power Research Institute, 1982."
http://www.nrc.gov/reading-rm/doc-collections/nuregs/staff/sr0933/reference/0308.html,"SECY-82-352, ""Assurance of Quality,"" U.S. Nuclear Regulatory Commission, August 20, 1982.[8209160068]"
http://www.nrc.gov/reading-rm/doc-collections/nuregs/staff/sr0933/reference/0309.html,"SECY-82-1, ""Severe Accident Rulemaking and Related Matters,"" U.S. Nuclear Regulatory Commission, January 4, 1982. [8201190416]"
http://www.nrc.gov/reading-rm/doc-collections/nuregs/staff/sr0933/reference/0310.html,"Memorandum for W. Dircks from S. Chilk, ""Staff RequirementsBriefing on Status and Plan for Severe Accident Rulemaking (SECY-82-1),"" January 29, 1982. [8202160202]"
http://www.nrc.gov/reading-rm/doc-collections/nuregs/staff/sr0933/reference/0311.html,"SECY-82-1A, ""Proposed Commission Policy Statement on Severe Accidents and Related Views on Nuclear Reactor Regulation,"" U.S. Nuclear Regulatory Commission, July 16, 1982. [8208040432]"
http://www.nrc.gov/reading-rm/doc-collections/nuregs/staff/sr0933/reference/0312.html,"NUREG/CR0165, ""A Value-Impact Assessment of Alternate Containment topics,"" U.S. Nuclear Regulatory Commission, June 1978."
http://www.nrc.gov/reading-rm/doc-collections/nuregs/staff/sr0933/reference/0313.html,"NUREG/CR2063, ""Effects of the Accident of Three Mile Island on Property Values and Sales,"" U.S. Nuclear Regulatory Commission, March 1981."
http://www.nrc.gov/reading-rm/doc-collections/nuregs/staff/sr0933/reference/0314.html,"NUREG/CR-2749, ""Socioeconomic Impacts of Nuclear Generating StationsThree Mile Island Case Study,""U.S. Nuclear Regulatory Commission, (Vol. 12) July 1982."
http://www.nrc.gov/reading-rm/doc-collections/nuregs/staff/sr0933/reference/0315.html,"Memorandum of Understanding between the Federal Emergency Management Agency and the U.S. Nuclear Regulatory Commission, ""Incident Response,"" October 22, 1980. [8011170793]"
http://www.nrc.gov/reading-rm/doc-collections/nuregs/staff/sr0933/reference/0316.html,"Memorandum of Understanding between the U.S. Nuclear Regulatory Commission and the Federal Emergency Management Agency, ""Radiological Emergency Planning and Preparedness,"" November 4, 1980. [8012110538]"
http://www.nrc.gov/reading-rm/doc-collections/nuregs/staff/sr0933/reference/0317.html,"Memorandum for G. Lainas from F. Miraglia, ""CRGR Package for MPA B71, 120 VAC Vital Instrument Buses and Inverter Technical Specifications,"" November 23, 1982. [8212160596]"
http://www.nrc.gov/reading-rm/doc-collections/nuregs/staff/sr0933/reference/0318.html,"Memorandum for H. Denton et al. from C. Michelson, ""An Analysis of the Abnormal Transient Operating Guidelines (ATOG) as Applied to the April 1981 Overfill Event at Arkansas Nuclear OneUnit 1,"" April 9, 1982. [8204220005]"
http://www.nrc.gov/reading-rm/doc-collections/nuregs/staff/sr0933/reference/0319.html,"Memorandum for C. Michelson from D. Eisenhut, ""Review of Abnormal Transient Operating Guidelines (ATOG) as Applied to the April 8, 1981 Overfill Event at Arkansas Nuclear OneUnit 1,"" July 30, 1982.[8208180173]"
http://www.nrc.gov/reading-rm/doc-collections/nuregs/staff/sr0933/reference/0320.html,"Memorandum for C. Michelson from H. Denton, ""Review of the Case Study of the Abnormal Transient Operating Guidelines (ATOG) as Applied to the April 1981 Overfill Event at Arkansas Nuclear OneUnit 1,"" October 7, 1982. [8211030575]"
http://www.nrc.gov/reading-rm/doc-collections/nuregs/staff/sr0933/reference/0321.html,"Memorandum for Commissioner Ahearne from W. Dircks, ""AEOD Report on Arkansas Unit 1 Overfill Event,"" November 1, 1982. [8211190330]"
http://www.nrc.gov/reading-rm/doc-collections/nuregs/staff/sr0933/reference/0322.html,"AEOD/C201, ""Report on The Safety Concern Associated with Reactor Vessel Level Instrumentation in Boiling Water Reactors,"" Office for Analysisand Evaluation of Operational Data, U.S. Nuclear Regulatory Commission, January 1982. [8202180432]"
http://www.nrc.gov/reading-rm/doc-collections/nuregs/staff/sr0933/reference/0323.html,"Memorandum for C. Michelson from H. Denton, ""AEOD January 1982 Report on Safety Concern Associated with Reactor Vessel Level Instrumentation in Boiling Water Reactors,"" March 19, 1982. [8204190068]"
http://www.nrc.gov/reading-rm/doc-collections/nuregs/staff/sr0933/reference/0324.html,"NUREG0785, ""Safety Concerns Associated with Pipe Breaks in the BWR Scram System,"" U.S. Nuclear Regulatory Commission, April 1981."
http://www.nrc.gov/reading-rm/doc-collections/nuregs/staff/sr0933/reference/0325.html,"Letter to All BWR Licensees from U.S. Nuclear Regulatory Commission, ""Safety Concerns Associated with Pipe Breaks in the BWR Scram System (Generic Letter 81-20),"" April 10, 1981. [8112170367]"
http://www.nrc.gov/reading-rm/doc-collections/nuregs/staff/sr0933/reference/0326.html,"NEDO24342, ""GE Evaluation in Response to NRC Request Regarding BWR Scram System Pipe Breaks,"" General Electric Company, April 1981. [8105070251]"
http://www.nrc.gov/reading-rm/doc-collections/nuregs/staff/sr0933/reference/0327.html,---Fill in Information---
http://www.nrc.gov/reading-rm/doc-collections/nuregs/staff/sr0933/reference/0328.html,"NUREG0803, ""Generic Safety Evaluation Report Regarding Integrity of BWR Scram System Piping,""U.S. Nuclear Regulatory Commission, August 1981."
http://www.nrc.gov/reading-rm/doc-collections/nuregs/staff/sr0933/reference/0329.html,"Letter to All GE BWR Licensees (Except Humboldt Bay) from U.S. Nuclear Regulatory Commission, ""Safety Concerns Associated with Pipe Breaks in the BWR Scram System (Generic Letter 81-34),"" August 31, 1981. [8110150121]"
http://www.nrc.gov/reading-rm/doc-collections/nuregs/staff/sr0933/reference/0330.html,"AEOD/C003, ""Report on Loss of Offsite Power Event at Arkansas Nuclear One, Units 1 and 2, on April 7, 1980,"" Office for Analysis and Evaluation of Operational Data, U.S. Nuclear Regulatory Commission, October 15, 1980. [8011170099]"
http://www.nrc.gov/reading-rm/doc-collections/nuregs/staff/sr0933/reference/0331.html,"Memorandum for C. Michelson from H. Denton, ""NRR Responses to AEOD Recommendations on the Arkansas Loss of Offsite Power Event of April 7, 1980,"" February 13, 1981. [8102270127]"
http://www.nrc.gov/reading-rm/doc-collections/nuregs/staff/sr0933/reference/0332.html,"Letter to All BWR Applicants for CPs, Holders of CPs, and Applicants for OLs from U.S. Nuclear Regulatory Commission, ""Safety Concerns Associated with Pipe Breaks in the BWR Scram System (Generic Letter81-35),"" August 31, 1981. [8112170388]"
http://www.nrc.gov/reading-rm/doc-collections/nuregs/staff/sr0933/reference/0333.html,"SECY-82-445, ""Proposal to Assign Two Resident Inspectors to Each Reactor Construction Site,"" U.S. Nuclear Regulatory Commission, November 1, 1982.[8211190003]"
http://www.nrc.gov/reading-rm/doc-collections/nuregs/staff/sr0933/reference/0334.html,"SECY-82-478, ""Resident Inspection Program,"" U.S. Nuclear Regulatory Commission, December 6, 1982.[8401250359]"
http://www.nrc.gov/reading-rm/doc-collections/nuregs/staff/sr0933/reference/0335.html,"Memorandum for J. Taylor from D. Morrison, 'Resolution of Generic Safety Issue 83, ""Control Room Habitability,'"" June 17, 1996. [9607250277]"
http://www.nrc.gov/reading-rm/doc-collections/nuregs/staff/sr0933/reference/0336.html,"NUREG0834, ""NRC Licensee Assessments,"" U.S. Nuclear Regulatory Commission, August 1981."
http://www.nrc.gov/reading-rm/doc-collections/nuregs/staff/sr0933/reference/0337.html,"NUREG/CR-2672, ""SBLOCA Outside Containment at Browns Ferry Unit OneAccident Sequence Analysis,"" U.S. Nuclear Regulatory Commission, November 1982."
http://www.nrc.gov/reading-rm/doc-collections/nuregs/staff/sr0933/reference/0338.html,"NUREG/CR2744, ""Human Reliability Data Bank for Nuclear Power Plant Operations,"" U.S. Nuclear Regulatory Commission, November 1982."
http://www.nrc.gov/reading-rm/doc-collections/nuregs/staff/sr0933/reference/0339.html,"NUREG/CR1278, ""Handbook of Human Reliability Analysis with Emphasis on Nuclear Power Plant Applications,"" U.S. Nuclear Regulatory Commission, October 1983."
http://www.nrc.gov/reading-rm/doc-collections/nuregs/staff/sr0933/reference/0340.html,"Memorandum for H. Denton from J. Fouchard, ""Draft Report on the Prioritization of Non-NRR TMI Action Plan Items,"" January 17, 1983. [8302030055]"
